,state_code,state,district,sero_0,N_0,sero_1,N_1,sero_2,N_2,sero_3,N_3,sero_4,N_4,sero_5,N_5,sero_6,N_6,N_tot,Rt,Rt_upper,Rt_lower,S0,I0,R0,D0,dT0,dD0,V0
336,MP,Madhya Pradesh,Ratlam,0.28705549999999996,572946.0,0.28705549999999996,303959.0,0.30110306,203326.0,0.30193654,160532.0,0.3091173,98638.0,0.2709925,68327.0,0.25032598,46595.0,1454323.0,1.4712855640745817,1.5348499460029794,1.4074860754060885,98663.4424449869,85698.44550938252,1269932.1120456306,29,29466.856297894592,3,135969.9882058244
337,MP,Madhya Pradesh,Rewa,0.27231237,968588.0,0.27231237,491487.0,0.28988925,307476.0,0.28684893,232759.0,0.28951109999999997,142586.0,0.25015786,126305.0,0.23484936,93337.0,2362538.0,2.151619087314816,2.294102685029051,2.0079487204152295,791888.9556645935,156364.52856117743,1414284.515774229,0,56556.87171469307,0,220882.33768964114
338,MP,Madhya Pradesh,Sagar,0.2870486,948348.0,0.2870486,522340.0,0.30117604,326921.0,0.30121174,242245.0,0.306371,150100.0,0.26741746,112994.0,0.24778801,72338.0,2375286.0,2.109033811899162,2.565820021121167,1.6398219932070346,787708.5400925176,11805.160706342896,1575723.2992011395,49,42107.94405358529,0,222074.19493844203
339,MP,Madhya Pradesh,Satna,0.27712270000000006,902944.0,0.27712270000000006,462703.0,0.29393379999999997,299818.0,0.29105535,235268.0,0.29528692,137319.0,0.25561708,110093.0,0.23858152,78637.0,2226782.0,2.2039340855352973,2.2899674880790117,2.1174694223403923,828038.7708792409,144709.54653969896,1254033.68258106,0,46998.74279508295,0,208190.01162530063
340,MP,Madhya Pradesh,Sehore,0.27487487,539544.0,0.27487487,278064.0,0.2917622,173813.0,0.2879718,131792.0,0.29164450000000003,77012.0,0.25476488,58623.0,0.23659784,51976.0,1310824.0,1.9744995377272527,2.0445920285749346,1.904121060453686,612812.8657581607,32706.428357157274,665296.705884682,8,19226.434704982457,0,122553.7406889058
341,MP,Madhya Pradesh,Seoni,0.26617867,512105.0,0.26617867,297817.0,0.28560686,197432.0,0.27943093,165605.0,0.28316513,99160.0,0.24736345,66217.0,0.2339498,39860.0,1378196.0,1.6650515756103692,1.7225899022185445,1.607320674132119,484805.37214048405,173855.0980324956,719535.5298270204,0,42342.31991664132,0,128852.5959262931
342,MP,Madhya Pradesh,Shahdol,0.2769197,417196.0,0.2769197,228423.0,0.29286572,148692.0,0.29017356,120453.0,0.29545176,71937.0,0.25554606,50573.0,0.24034712,28145.0,1065419.0,2.1794539043010297,2.269049673258316,2.0893903239499236,571266.2610396459,77378.40279470198,416771.3361656522,3,17251.91447053971,1,99609.9276874953
343,MP,Madhya Pradesh,Shajapur,0.27469677,592206.0,0.27469677,308955.0,0.29171863,209059.0,0.28791428,160682.0,0.2917349,97869.0,0.25381812,78734.0,0.23660050000000002,64165.0,1511670.0,1.7092320480459708,1.768660674719753,1.6495979627812365,315172.7899655772,235452.82914756052,961044.3808868623,0,64645.227150516905,0,141331.56944578237
344,MP,Madhya Pradesh,Sheopur,0.2700636,301304.0,0.2700636,148670.0,0.28876397,90824.0,0.28329518,64239.0,0.28701,38874.0,0.25215137,27069.0,0.23751993,16473.0,687453.0,2.6716123334913027,2.84745179390334,2.4939618793751555,350542.31139535795,20465.389510307985,316445.29909433407,0,8036.033121160216,0,64272.500883269124
345,MP,Madhya Pradesh,Shivpuri,0.27290679999999995,741547.0,0.27290679999999995,364537.0,0.29008633,229377.0,0.28714964,160275.0,0.28961620000000005,103158.0,0.25181472,77330.0,0.2372527,47501.0,1723725.0,2.280600499223231,2.64271432194127,1.9107217088943111,901563.4755343677,71281.53047785407,750879.9939877782,0,23634.663090848764,0,161157.36870013378
346,MP,Madhya Pradesh,Sidhi,0.26201975,497947.0,0.26201975,223584.0,0.2824295,145354.0,0.27571082,108331.0,0.27762967,64804.0,0.24227637,52332.0,0.229731,33823.0,1126175.0,3.3645993851282334,3.672390701869267,3.0512160699119235,517027.5484658462,0.0,616995.595482717,12,21386.53280204656,0,105290.22883341204
347,MP,Madhya Pradesh,Singrauli,0.27500564,533053.0,0.27500564,238672.0,0.29152557,153734.0,0.2929895,113455.0,0.29629257,64218.0,0.24936329999999998,46022.0,0.23645560000000002,28036.0,1177190.0,2.2516955089165585,2.4580815641895954,2.0428101284367264,482230.2233913803,85302.44941188069,609657.327196739,0,27733.76869069656,0,110059.8081829239
348,MP,Madhya Pradesh,Tikamgarh,0.27261302,598715.0,0.27261302,299608.0,0.28964218,200434.0,0.28563243,143390.0,0.2887599,89192.0,0.2530755,68217.0,0.23749396,44466.0,1444022.0,2.275310111052991,2.5847729475731662,1.960193816378642,510854.94223548984,308411.84505244426,624755.2127120659,0,59420.18891698762,0,135006.90995669528
349,MP,Madhya Pradesh,Ujjain,0.29706833,729387.0,0.29706833,427362.0,0.30878958,285845.0,0.31235176,222457.0,0.31952298,143203.0,0.2793167,102180.0,0.2530809,75119.0,1985553.0,1.5367281093310299,1.9395781844668165,1.1242445026860857,529350.7441923544,282625.58261408145,1173552.6731935642,24,45350.705328645534,1,185636.62817134795
350,MP,Madhya Pradesh,Umaria,0.27270824,266726.0,0.27270824,136304.0,0.28966108,88659.0,0.2878313,69481.0,0.29099777,40047.0,0.25019804,26867.0,0.23620044,16070.0,644154.0,1.9268017466010359,1.9792648616635296,1.8741785780624696,178178.90461514273,90781.1530272988,375193.94235755847,0,23514.483980069184,0,60224.3186573647
351,MP,Madhya Pradesh,Vidisha,0.27997836,619454.0,0.27997836,299785.0,0.29609135,196674.0,0.29434747,139016.0,0.2973923,83170.0,0.25767758,71152.0,0.24061210000000002,48683.0,1457934.0,2.2741361925477097,2.353188623434618,2.194719796785459,382759.33630338125,140934.9544210384,934235.7092755804,4,36648.922116655296,1,136307.5938322301
352,MH,Maharashtra,Ahmednagar,0.275742,1497534.0,0.275742,999026.0,0.29272857,645536.0,0.28851742,520709.0,0.2914006,354248.0,0.25258586,301655.0,0.2365078,209236.0,4527944.0,1.455494455492901,1.4852697996620758,1.4256676242826427,1628263.4946192834,58812.04430864751,2839609.461072069,1259,62847.99581467615,33,458683.93246964394
353,MH,Maharashtra,Akola,0.29599103,593675.0,0.29599103,405094.0,0.30897490000000005,265400.0,0.31000522,217800.0,0.3146545,145796.0,0.27520052,110111.0,0.25283793,72025.0,1809901.0,1.3688500116485252,1.5898509479747038,1.1449807861329961,0.0,0.0,2213166.440435955,375,25256.339655621603,6,183344.2525041699
354,MH,Maharashtra,Amravati,0.29230323,906600.0,0.29230323,633990.0,0.30628538,426249.0,0.30642359999999996,357300.0,0.3110731,232121.0,0.2715203,188448.0,0.24946865,132696.0,2877404.0,1.8435815759519927,1.9008313424816996,1.7861411644707237,73158.76752588898,27481.174299702514,2776204.0581744085,560,29065.944630341433,7,291483.0620749469
355,MH,Maharashtra,Aurangabad,0.303066,1355941.0,0.303066,856055.0,0.3142652,531380.0,0.31568867,378391.0,0.31817994,232118.0,0.27214859999999996,204213.0,0.24953678,135601.0,3693699.0,0.87476741182723,0.9517016681845677,0.7974884763621765,842922.6815099553,131532.38491282891,2717912.9335772158,1331,36892.52830357676,5,374174.3234190157
356,MH,Maharashtra,Beed,0.27586845,919617.0,0.27586845,554265.0,0.2925725,346219.0,0.28749663,268396.0,0.2894124,178719.0,0.25106952,189324.0,0.23523748,126393.0,2582933.0,1.3443711978793687,1.5546066812720116,1.1315417010408386,563883.7069093431,208958.78070067824,1809519.5123899786,571,54731.12729304421,6,261652.9413229525
357,MH,Maharashtra,Bhandara,0.2741544,366573.0,0.2741544,260405.0,0.2925113,178035.0,0.28739240000000005,155085.0,0.28991926,108694.0,0.25386515,79466.0,0.23851186,44594.0,1192852.0,0.9739962830700276,1.0624984934337285,0.8850376404278835,0.0,394777.01149506145,974065.9105991311,217,51574.592044272766,2,120836.75200362013
358,MH,Maharashtra,Buldhana,0.27569172,894131.0,0.27569172,573326.0,0.29352152,357152.0,0.28983176,284688.0,0.29243866,196386.0,0.25516227,167005.0,0.23930983,109680.0,2582368.0,0.0,0.0,0.0,0.0,0.0,2899090.229520521,158,8473.625446734852,4,261595.70642299674
359,MH,Maharashtra,Chandrapur,0.29279479999999997,665521.0,0.29279479999999997,498281.0,0.30549714,343945.0,0.30590537,285945.0,0.30959296,187211.0,0.26548624,134084.0,0.24595918,82424.0,2197411.0,1.852990451923107,1.8963266244011603,1.8095451284695434,498756.1289526778,0.0,1812634.492842207,374,50209.13781486759,5,222599.28981720022
360,MH,Maharashtra,Dhule,0.28486162,735852.0,0.28486162,431717.0,0.2990572,286540.0,0.29760559999999997,227368.0,0.30098036,155006.0,0.2617642,119766.0,0.24449798,75975.0,2032224.0,0.6697788918662129,1.0024857868328667,0.3305283893416364,660399.9574411965,260865.4477467218,1110638.5948120817,320,15465.08223463884,1,205865.72978358163
361,MH,Maharashtra,Gadchiroli,0.26463398,368306.0,0.26463398,236911.0,0.2854801,157187.0,0.27849165,132261.0,0.2796616,81654.0,0.24445055,60717.0,0.23224968,33147.0,1070183.0,2.1648096215220445,2.6495494071784185,1.6660535528966056,263483.3415713633,0.0,830538.8122202571,45,22697.670925020626,0,108410.29546791236
362,MH,Maharashtra,Gondia,0.27158257,421112.0,0.27158257,283102.0,0.29027855,199208.0,0.28458032,172700.0,0.286882,118521.0,0.25188795,82222.0,0.23748192,43368.0,1320233.0,1.223318654826958,1.3110040195451296,1.1351852657085555,404221.0809750499,196650.18036915537,719231.7386557948,130,26654.542720393456,6,133740.53747488826
363,MH,Maharashtra,Hingoli,0.2696864,441385.0,0.2696864,250732.0,0.28769928,164268.0,0.28202263,117637.0,0.28387088,77394.0,0.24811417,76899.0,0.23408532,47535.0,1175850.0,1.3251886535388713,1.4140536418550582,1.235863473637859,274962.70223903505,11281.263141326024,889581.0346196389,25,23661.526369398875,0,119114.4373681368
364,MH,Maharashtra,Jalgaon,0.2879991,1428580.0,0.2879991,924091.0,0.30248445,600390.0,0.30185429999999996,479847.0,0.30654186,325877.0,0.26600465,261656.0,0.24717596,175996.0,4196437.0,0.859360475257638,0.9064658943342561,0.8121260639908321,1816445.2848770898,163793.38404775877,2214667.3310751515,1531,25270.360837666027,14,425102.0387003716
365,MH,Maharashtra,Jalna,0.27508464,726409.0,0.27508464,423695.0,0.29209352,262171.0,0.28770736,192665.0,0.28938055,125824.0,0.24999732,129644.0,0.2347399,86011.0,1946419.0,1.2415630448170158,1.3206665654260368,1.1620950876523581,160561.65943580633,252099.19601801597,1533393.1445461777,365,40601.476857146285,4,197173.6225433954
366,MH,Maharashtra,Kolhapur,0.28894946,1140448.0,0.28894946,832038.0,0.30288577,586849.0,0.3008579,498009.0,0.30419270000000004,350807.0,0.26407670000000005,274243.0,0.24386647,176540.0,3858934.0,1.8832144710406542,1.9520343076573663,1.814118959328395,2524602.7346906825,27161.878661218332,1305555.3866480992,1614,10082.319847157974,2,390912.7458866128
367,MH,Maharashtra,Latur,0.28182945,874294.0,0.28182945,532070.0,0.29720974,337012.0,0.29401064,247231.0,0.29633954,158477.0,0.2550333,174515.0,0.23836331,120237.0,2443836.0,1.1924973902247553,1.264575573126562,1.1201167526514881,710031.3545553826,282214.29982718546,1450915.345617432,675,55769.956270899995,9,247562.3167580882
368,MH,Maharashtra,Mumbai,0.36064032,772590.0,0.36064032,780415.0,0.35697386,523879.0,0.37418473,409707.0,0.38543198,284542.0,0.34483224,174053.0,0.30369985,124648.0,3069834.0,0.8457795712117302,0.8774357571070583,0.8140651818340081,535988.3052293416,219817.69227534952,2302056.002495309,11972,38036.09337596026,47,310976.3572935127
369,MH,Maharashtra,Nagpur,0.3270622,1372475.0,0.3270622,1088345.0,0.33263466,758848.0,0.3419949,602973.0,0.34969859999999997,379731.0,0.30442244,264720.0,0.27360624,174016.0,4641108.0,1.2216409939596882,1.393354467673448,1.0482009348988552,0.0,771287.7899835138,4031258.495479217,4265,104585.94136831879,27,470147.5257768922
370,MH,Maharashtra,Nanded,0.28359354,1252436.0,0.28359354,755878.0,0.29835862,473164.0,0.29606292,335971.0,0.29965368,214601.0,0.25950757,201282.0,0.24227963,119944.0,3353276.0,0.763360295004811,0.8355418917146055,0.690875373284077,26983.86556835845,221665.2154376791,3103642.9189939625,984,76562.16640873646,21,339689.2325382288
371,MH,Maharashtra,Nandurbar,0.27251762,667235.0,0.27251762,344117.0,0.29001140000000003,215842.0,0.28438854,174577.0,0.28687626,112878.0,0.25155340000000004,81920.0,0.23818223,46736.0,1643305.0,0.8054974543242882,0.882332602427645,0.7283185165705792,0.0,401223.1614696833,1572013.3516594656,240,36218.71573591831,7,166467.95977313948
372,MH,Maharashtra,Nashik,0.30124977,2165726.0,0.30124977,1414907.0,0.31268670000000004,900110.0,0.3144152,667142.0,0.31791624,433998.0,0.27484536,320220.0,0.25243443,194251.0,6096354.0,1.1170926310024833,1.161154628323874,1.0729177910508778,1294435.4112090254,439520.2999875387,4360047.288803436,2351,82230.40608181461,22,617564.975725637
373,MH,Maharashtra,Osmanabad,0.27192444,561075.0,0.27192444,356268.0,0.28990720000000003,219697.0,0.28405273,173842.0,0.28643623,115811.0,0.24840741,130353.0,0.23317191,96857.0,1653903.0,1.3728050769311249,1.476571833495937,1.2684103037914938,794876.9487289648,77012.50616957329,781487.5451014619,526,19844.280946312178,10,167541.54467531876
374,MH,Maharashtra,Palghar,0.3373831,3459280.0,0.3373831,2725239.0,0.34072283,1886082.0,0.35146153,1355806.0,0.36018059999999996,850423.0,0.31785333,471732.0,0.28509852,257766.0,11006328.0,1.3772554383806714,1.426177204954345,1.328194525464255,5018412.03082328,391117.8641008213,5595644.105075899,1154,101073.15514641422,6,1114948.8176290942
375,MH,Maharashtra,Parbhani,0.2881268,679718.0,0.2881268,398631.0,0.30084106,250700.0,0.29955092,185786.0,0.30433953,119794.0,0.26282126,121190.0,0.24396399,72471.0,1828290.0,1.1835342851433097,1.2418123669564674,1.125058636357208,0.0,598144.367360794,1328457.1546391111,316,61056.42227624104,8,185207.07122149155
376,MH,Maharashtra,Pune,0.3217974,2794894.0,0.3217974,2389840.0,0.32836494,1533228.0,0.33194256,1090937.0,0.338258,729666.0,0.29394308,515481.0,0.26392,340985.0,9395031.0,0.9975343317742024,1.0463919241515616,0.9485379583889896,3004377.4479874205,515457.92631707527,5866704.625695504,8491,97522.85771729708,28,951723.2909139803
377,MH,Maharashtra,Raigad,0.2948335,817883.0,0.2948335,596271.0,0.30879864,420859.0,0.30781636,327480.0,0.30818883,217310.0,0.26412356,147160.0,0.24369462,98271.0,2625234.0,1.39010284594193,1.4557944389577533,1.3241601158854552,1318259.5378758025,23598.42744587618,1281779.0346783213,1597,19648.920697195193,7,265938.062567252
378,MH,Maharashtra,Ratnagiri,0.27296436,488375.0,0.27296436,289056.0,0.29066578,227221.0,0.28431645,211684.0,0.2852943,153927.0,0.24684396,139254.0,0.23246166,103786.0,1613303.0,2.20124360187166,2.29275274229593,2.1092464014915997,925217.8344642381,16902.21191073535,670865.9536250265,317,12617.920581724393,1,163428.7359351339
379,MH,Maharashtra,Sangli,0.2820301,856958.0,0.2820301,593949.0,0.29736623,407482.0,0.2940552,344821.0,0.29669964,249801.0,0.2582412,201377.0,0.23948409,152561.0,2806949.0,1.9451224343118128,2.0323030812529534,1.85749891881746,1728479.5973972145,24594.105036267778,1052117.2975665177,1758,14248.498835089455,5,284345.9207008158
380,MH,Maharashtra,Satara,0.27397478,892414.0,0.27397478,624910.0,0.29209083,429679.0,0.28714475,370813.0,0.28858882,276845.0,0.25096872,225817.0,0.23508872,169040.0,2989518.0,1.65793357471351,1.718069355093177,1.597587408406676,1577071.613184092,9904.106621579034,1400725.2801943289,1817,21602.673708174454,10,302840.2896389145
381,MH,Maharashtra,Sindhudurg,0.26716498,228034.0,0.26716498,153990.0,0.28672418,123455.0,0.28016534,118841.0,0.28216597,86361.0,0.24494217,77607.0,0.23112716,58995.0,847283.0,1.516574571830738,1.6582738857352564,1.3737015714550302,409930.8092331437,29398.885250375606,407854.3055164807,99,10924.179941029532,2,85830.36768005023
382,MH,Maharashtra,Solapur,0.28951472,1448685.0,0.28951472,954109.0,0.30296087,601596.0,0.30185086,488304.0,0.30694297,337696.0,0.2656364,278283.0,0.24521787,193956.0,4302629.0,1.3621902906627439,1.3982679081650522,1.3260370562310326,1888358.3897161642,121521.40958154202,2290836.200702294,1913,36070.54631616615,8,435859.3634722363
383,MH,Maharashtra,Thane,0.3373831,3459280.0,0.3373831,2725239.0,0.34072283,1886082.0,0.35146153,1355806.0,0.36018059999999996,850423.0,0.31785333,471732.0,0.28509852,257766.0,11006328.0,0.8644732947560638,0.9453063757343237,0.7832596282022148,3555667.1935142195,574894.0257811006,6869153.78070468,6613,106188.38241248,23,1114948.8176290942
384,MH,Maharashtra,Wardha,0.28866118,373020.0,0.28866118,286520.0,0.303498,201404.0,0.30295370000000005,168823.0,0.30659366,111925.0,0.26562178,92716.0,0.2456062,65466.0,1299874.0,1.6476738366457115,1.7648451566342558,1.5297011394898117,0.0,45178.09515764634,1709138.2699640524,283,43341.47751757735,2,131678.15636303055
385,MH,Maharashtra,Washim,0.27196994,424034.0,0.27196994,258885.0,0.29011908,170766.0,0.28490558,131659.0,0.28725052,85171.0,0.25185877,75773.0,0.23686722,49241.0,1195529.0,1.6182224294478669,2.1417006766894686,1.078360260463586,0.0,48661.17168965726,1185917.04931223,114,25960.226020388658,2,121107.93399863182
386,MH,Maharashtra,Yavatmal,0.27610424,938543.0,0.27610424,610720.0,0.29426992,410400.0,0.29107273,322858.0,0.29401073,207850.0,0.25645554,170671.0,0.24002203,105292.0,2766334.0,2.57080589172109,2.845999349367908,2.291150783940702,315519.5671407045,90561.11340841278,2359796.3194508827,457,39087.35577043351,6,280231.5924500126
387,MN,Manipur,Manipur,0.2785440207310384,1819494.0,0.27852789787609905,1168256.0,0.29737636323066713,718477.0,0.2953064045023871,545002.0,0.3012760899797226,356062.0,0.2664553923096826,199811.0,0.24924668523304555,135510.0,4942612.0,2.99227489468172,3.6079288495955972,2.3538335322989825,2318985.053275043,0.0,3204217.5784341977,276,2780.6520008930343,0,145490.0
388,ML,Meghalaya,East Garo Hills,0.26894954,145479.0,0.26894954,71263.0,0.2865729,39928.0,0.28084709999999996,30496.0,0.28334970000000004,16199.0,0.24787466,9244.0,0.23541611,4483.0,317092.0,0.0,0.0,0.0,151658.9777160143,0.0,233004.0183948649,0,0.0,0,11023.724064125578
389,ML,Meghalaya,East Jaintia Hills,0.26151153,206414.0,0.26151153,84683.0,0.2822837,43294.0,0.27519044,29640.0,0.27894914,15484.0,0.24363877,8941.0,0.23141609,5937.0,394393.0,0.9981868600107336,1.2222857117751216,0.7711382053254199,260534.05350024466,0.0,140376.2696562843,0,294.84349449285315,0,13711.098371522077
390,ML,Meghalaya,East Khasi Hills,0.30631143,348425.0,0.30631143,197536.0,0.31690276,113359.0,0.3212325,79069.0,0.32980633,44495.0,0.28685886,24901.0,0.26123416,17180.0,824965.0,2.407903020126632,3.0435951032106088,1.7478867177780606,418320.2533183347,0.0,484133.23609185294,39,2749.122193015802,0,28679.96203802479
391,ML,Meghalaya,North Garo Hills,0.26894954,145479.0,0.26894954,71263.0,0.2865729,39928.0,0.28084709999999996,30496.0,0.28334970000000004,16199.0,0.24787466,9244.0,0.23541611,4483.0,317092.0,0.5542498765580504,0.6314575519480465,0.4766950622479059,198003.68963245,0.0,123194.8038285,0,0.0,0,11023.724064125578
392,ML,Meghalaya,Ribhoi,0.26504472,127319.0,0.26504472,56024.0,0.28507143,31261.0,0.27666745,21684.0,0.27780044,11433.0,0.24311729,6830.0,0.23162314,4102.0,258653.0,3.4546197516274124,4.034334788507857,2.854743672960047,146400.49346682618,0.0,149804.19625348842,0,407.59806293817655,0,8992.08841711009
393,ML,Meghalaya,South Garo Hills,0.2629155,66744.0,0.2629155,30338.0,0.28321284,17283.0,0.27598456,13322.0,0.27720459999999997,7298.0,0.24278449,4652.0,0.2299248,2545.0,142182.0,0.0,0.0,0.0,55613.9876324034,0.0,157245.18357604876,0,0.0,0,4942.966504628003
394,ML,Meghalaya,South West Garo Hills,0.2670951,286306.0,0.2670951,141323.0,0.28601846,78086.0,0.27936876,65518.0,0.2816573,37578.0,0.24621488,21684.0,0.23320524,11337.0,641832.0,0.0,0.0,0.0,239244.7042995679,0.0,431785.9347292547,0,0.0,0,22313.331347135365
395,ML,Meghalaya,South West Khasi Hills,0.26522282,199471.0,0.26522282,79098.0,0.28451145,41152.0,0.27752066,28836.0,0.27967152,16365.0,0.24462356,10230.0,0.23236941,6836.0,381988.0,0.0,0.0,0.0,279726.54258290003,0.0,110783.24553519167,0,0.0,0,13279.83773733554
396,ML,Meghalaya,West Garo Hills,0.2670951,286306.0,0.2670951,141323.0,0.28601846,78086.0,0.27936876,65518.0,0.2816573,37578.0,0.24621488,21684.0,0.23320524,11337.0,641832.0,0.9998860843977041,1.8676207595480412,0.08618600574528934,365955.7312194246,0.0,326074.10375908343,0,166.59194974672428,0,22313.331347135365
397,ML,Meghalaya,West Jaintia Hills,0.26151153,206414.0,0.26151153,84683.0,0.2822837,43294.0,0.27519044,29640.0,0.27894914,15484.0,0.24363877,8941.0,0.23141609,5937.0,394393.0,2.3335875749363293,2.634579057592858,2.0272505913008834,0.0,0.0,1117967.9061850342,0,11307.248013800918,0,13711.098371522077
398,ML,Meghalaya,West Khasi Hills,0.26522282,199471.0,0.26522282,79098.0,0.28451145,41152.0,0.27752066,28836.0,0.27967152,16365.0,0.24462356,10230.0,0.23236941,6836.0,381988.0,3.213488894331251,7.930366496611401,0.0,245639.39011053334,0.0,245427.49780104,0,2524.9742572123455,0,13279.83773733554
399,MZ,Mizoram,Mizoram,0.3052383860905816,587691.0,0.30777272564211416,350514.0,0.31823877422765523,218866.0,0.32361694755733106,152317.0,0.32686353005999885,104002.0,0.2878861488613888,56929.0,0.2647702536961882,38932.0,1509251.0,2.32921207682426,2.4658123531341873,2.1915213892716556,600563.3831990777,0.0,948519.306672973,0,7340.588741163913,0,135583.0
400,NL,Nagaland,Dimapur,0.3103088,143451.0,0.3103088,99941.0,0.32192698,58961.0,0.3261505,39640.0,0.33168337,20361.0,0.289973,10196.0,0.26137635,6061.0,378611.0,3.1714780074584263,3.6005777486217263,2.731431330691493,207459.83117477727,0.0,236526.88956744404,8,395.2682882799601,0,25479.52709846229
401,NL,Nagaland,Kiphire,0.27898693,36819.0,0.27898693,15880.0,0.29355463,9013.0,0.28779720000000003,5942.0,0.28929567,3388.0,0.24936263,1827.0,0.23186366,1094.0,73963.0,0.4874018826708296,0.5779117911352957,0.39641454258232445,37654.6839600775,0.0,62242.82749701,0,0.0,0,4977.515874561401
402,NL,Nagaland,Kohima,0.30413395,104447.0,0.30413395,69254.0,0.31432550000000004,41618.0,0.31746727,26867.0,0.32019788,13780.0,0.27296272,6851.0,0.24543282,4926.0,267743.0,3.22953420200147,3.8443041565916705,2.5920434406011084,134537.46700327066,0.0,148147.6996747086,0,204.14641072295683,0,18018.401535939498
403,NL,Nagaland,Longleng,0.27052316,22685.0,0.27052316,11285.0,0.28787076,6690.0,0.28131375,4520.0,0.2814156,2483.0,0.24502568,1458.0,0.22924255,1330.0,50451.0,5.054651081081644,12.467345507726687,0.0,50451.0,0.0,0.0,0,0.0,0,3395.219953050812
404,NL,Nagaland,Mokokchung,0.28579563,67040.0,0.28579563,44203.0,0.29946995,30220.0,0.29544008,22633.0,0.29959393,13874.0,0.2614555,8622.0,0.24062994,7867.0,194459.0,0.9946188818364275,1.142926188258294,0.8450253724692391,87868.13214889728,0.0,632777.5329573401,0,1015.1511223914546,0,13086.580580172997
405,NL,Nagaland,Mon,0.26899209999999996,113235.0,0.26899209999999996,55538.0,0.288497,28644.0,0.27910754,24956.0,0.27904204,14619.0,0.2439482,7900.0,0.22998644,4918.0,249810.0,0.0,0.0,0.0,163451.50078736592,0.0,98685.53135477938,0,0.0,0,16811.557679166388
406,NL,Nagaland,Peren,0.26874986,42451.0,0.26874986,21942.0,0.28669035,12749.0,0.27931076,8848.0,0.28330922,4904.0,0.24904279999999998,2649.0,0.23406504,1603.0,95146.0,0.0,0.0,0.0,55405.54775941099,0.0,40890.85192680815,0,0.0,0,6403.0762056841795
407,NL,Nagaland,Phek,0.27088374,73023.0,0.27088374,35491.0,0.28823653,22698.0,0.28349933,15144.0,0.28442752,8224.0,0.2456344,5037.0,0.23090823,3708.0,163325.0,0.0,0.0,0.0,118662.01511206,0.0,44662.984887939994,0,0.0,0,10991.344053279892
408,NL,Nagaland,Tuensang,0.27641279,93071.0,0.27641279,41502.0,0.29176468,25611.0,0.28620034,17599.0,0.2861065,9441.0,0.24746488,5543.0,0.2312504,3778.0,196545.0,0.0,0.0,0.0,98776.11012671833,0.0,108656.19748561252,0,0.0,0,13226.962908017123
409,NL,Nagaland,Wokha,0.27876344,64549.0,0.27876344,42402.0,0.2935612,23165.0,0.28716567,17345.0,0.28836027,10127.0,0.25035852,5422.0,0.23441045,3262.0,166272.0,0.13011363387424435,0.20258006572088227,0.05734147332735817,105643.14905081398,13991.273295966006,46637.57765322,0,0.0,0,11189.6694224825
410,NL,Nagaland,Zunheboto,0.2759051,59537.0,0.2759051,32172.0,0.29144073,18753.0,0.2874357,13514.0,0.28580177,8056.0,0.24823277,5257.0,0.23231375,3417.0,140706.0,0.0,0.0,0.0,101652.03030985,0.0,39962.20154340931,0,0.0,0,9469.144689182922
411,OR,Odisha,Angul,0.2707823,428149.0,0.2707823,280344.0,0.28935844,195320.0,0.28646895,152201.0,0.28738579999999997,99058.0,0.2468087,71024.0,0.23452167,43435.0,1269531.0,1.9639556793608555,2.0980312617818617,1.828829774909944,700467.8897764634,0.0,638597.4855318727,11,2397.468445498553,0,142128.80265696513
412,OR,Odisha,Balangir,0.2665772,571848.0,0.2665772,332178.0,0.2863173,233919.0,0.27973790000000004,196092.0,0.28200972,134914.0,0.24512008,111205.0,0.2325724,64757.0,1644913.0,2.5257306089470393,2.641177707816348,2.4095056228212455,960682.0580713131,0.0,719655.1989680318,0,7808.214468332438,0,184154.23897870668
413,OR,Odisha,Balasore,0.26436272,797367.0,0.26436272,506461.0,0.28458548,349758.0,0.27865115,272817.0,0.28144726,177423.0,0.24528222,126140.0,0.23243158,87048.0,2317014.0,1.6987379199897699,1.8657438003587212,1.5300992767588921,1482586.0308220359,0.0,869915.600948408,33,5230.915989738804,0,259398.49090681944
414,OR,Odisha,Bargarh,0.26394674,463545.0,0.26394674,323488.0,0.2840115,223399.0,0.27659106,186606.0,0.27867153,127259.0,0.24328579999999997,96009.0,0.23038878,59154.0,1479460.0,2.295134356495775,2.3791226635721694,2.210735096999804,915606.6657390724,0.0,565171.7545109029,7,6423.339910638405,0,165631.14912426213
415,OR,Odisha,Bhadrak,0.26608437,518794.0,0.26608437,329866.0,0.28535720000000003,217537.0,0.27889198,176092.0,0.28116775,117337.0,0.24634187,79643.0,0.23244868,63506.0,1502775.0,2.066339986444885,2.415521457150363,1.7099437991050581,1019322.5817705605,0.0,497846.9909616808,0,2277.451852428661,0,168241.35165885728
416,OR,Odisha,Boudh,0.2577008,167033.0,0.2577008,86434.0,0.27920625,62292.0,0.2712196,49279.0,0.27300343,33649.0,0.23906551,27256.0,0.22843252,14141.0,440084.0,3.7538094913840916,4.281224427877255,3.2097593672461397,308742.4508356962,0.0,141373.97381690578,0,340.2630807365385,0,49269.07022237963
417,OR,Odisha,Cuttack,0.2852876,778044.0,0.2852876,594257.0,0.29947844,410893.0,0.29756498,332197.0,0.30033523,221215.0,0.25976557,157342.0,0.24160698,121338.0,2615286.0,2.513017045827345,2.635653998484037,2.389501929215158,1702583.0979086312,0.0,940940.4734850996,63,4162.497124445914,0,292791.1707437815
